Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
5, -28.1955,1,0,1,8.3887e-141,0,8.3887e-141
5, -27.9449,1,0,1,4.49216e-144,0,4.49216e-144
5, -27.6942,1,0,1,2.20496e-147,0,2.20496e-147
5, -27.4436,1,0,1,9.92038e-151,0,9.92038e-151
5, -27.193,1,0,1,4.0911e-154,0,4.0911e-154
5, -26.9424,1,0,1,1.54645e-157,0,1.54645e-157
5, -26.6917,1,0,1,5.35814e-161,0,5.35814e-161
5, -26.4411,1,0,1,1.70167e-164,0,1.70167e-164
5, -26.1905,1,0,1,4.9536e-168,0,4.9536e-168
5, -25.9398,1,0,1,1.32175e-171,0,1.32175e-171
5, -25.6892,1,0,1,3.23267e-175,0,3.23267e-175
5, -25.4386,1,0,1,7.24695e-179,0,7.24695e-179
5, -25.188,1,0,1,1.48913e-182,0,1.48913e-182
5, -24.9373,1,0,1,2.80474e-186,0,2.80474e-186
5, -24.6867,1,0,1,4.84213e-190,0,4.84213e-190
5, -24.4361,1,0,1,7.66236e-194,0,7.66236e-194
5, -24.1855,1,0,1,1.1114e-197,0,1.1114e-197
5, -23.9348,1,0,1,1.47762e-201,2.56914e-322,1.47762e-201
5, -23.6842,1,0,1,1.80068e-205,2.10409e-317,1.80068e-205
5, -23.4336,1,0,1,2.01138e-209,1.57843e-312,2.01138e-209
5, -23.183,1,0,1,2.05937e-213,1.08535e-307,2.05937e-213
5, -22.9323,1,0,1,1.93267e-217,6.84062e-303,1.93267e-217
5, -22.6817,1,0,1,1.6625e-221,3.95188e-298,1.6625e-221
5, -22.4311,1,0,1,1.31084e-225,2.09264e-293,1.31084e-225
5, -22.1805,1,0,1,9.47372e-230,1.01571e-288,9.47372e-230
5, -21.9298,1,0,1,6.27587e-234,4.51881e-284,6.27587e-234
5, -21.6792,1,0,1,3.81074e-238,1.84273e-279,3.81074e-238
5, -21.4286,1,0,1,2.12094e-242,6.88784e-275,2.12094e-242
5, -21.1779,1,0,1,1.082e-246,2.35986e-270,1.082e-246
5, -20.9273,1,0,1,5.05954e-251,7.41092e-266,5.05954e-251
5, -20.6767,1,0,1,2.16859e-255,2.13324e-261,2.16859e-255
5, -20.4261,1,0,1,8.51972e-260,5.62847e-257,-5.61995e-257
5, -20.1754,1,0,1,3.06801e-264,1.3612e-252,-1.3612e-252
5, -19.9248,1,0,1,1.01267e-268,3.01743e-248,-3.01743e-248
5, -19.6742,1,0,1,3.06383e-273,6.13106e-244,-6.13106e-244
5, -19.4236,1,0,1,8.49656e-278,1.14187e-239,-1.14187e-239
5, -19.1729,1,0,1,2.15975e-282,1.94929e-235,-1.94929e-235
5, -18.9223,1,0,1,5.03207e-287,3.05016e-231,-3.05016e-231
5, -18.6717,1,0,1,1.07466e-291,4.37471e-227,-4.37471e-227
