Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
5, 44.9495,1,1,0,0,0,0
5, 45.9596,1,1,0,0,0,0
5, 46.9697,1,1,0,0,0,0
5, 47.9798,1,1,0,0,0,0
5, 48.9899,1,1,0,0,0,0
5, 50,1,1,0,0,0,0
10, -50,0,0,0,0,0,0
10, -48.9899,0.00201269,0,-0.0148018,0.438675,0,0.438675
10, -47.9798,-0.00566744,0,0.0130204,0.107288,0,0.107288
10, -46.9697,-0.00619971,0,0.063665,0.00767258,0,0.00767258
10, -45.9596,0.0149142,0,0.00322962,0.000186701,0,0.000186701
10, -44.9495,0.0208106,0,-0.13536,1.25844e-06,0,1.25844e-06
10, -43.9394,-0.0164273,0,-0.174745,2.139e-09,0,2.139e-09
10, -42.9293,-0.0503737,0,-0.0194069,8.91946e-13,0,8.91946e-13
10, -41.9192,-0.0176968,0,0.265734,9.06092e-17,0,9.06092e-17
10, -40.9091,0.0631995,0,0.555609,2.23853e-21,0,2.23853e-21
10, -39.899,0.100469,0,0.770383,1.3444e-26,0,1.3444e-26
10, -38.8889,0.032713,0,0.897228,1.96256e-32,0,1.96256e-32
10, -37.8788,-0.102336,0,0.959668,6.96365e-39,0,6.96365e-39
10, -36.8687,-0.202063,0,0.985982,6.00576e-46,0,6.00576e-46
10, -35.8586,-0.183491,0,0.99565,1.25897e-53,0,1.25897e-53
10, -34.8485,-0.0345751,0,0.998787,6.41472e-62,0,6.41472e-62
10, -33.8384,0.195746,0,0.999694,7.94431e-71,0,7.94431e-71
10, -32.8283,0.439942,0,0.99993,2.39139e-80,0,2.39139e-80
10, -31.8182,0.647727,0,0.999985,1.74969e-90,0,1.74969e-90
10, -30.8081,0.798309,0,0.999997,3.11161e-101,0,3.11161e-101
10, -29.798,0.894174,0,1,1.34501e-112,0,1.34501e-112
10, -28.7879,0.948816,0,1,1.41314e-124,0,1.41314e-124
10, -27.7778,0.977066,0,1,3.60875e-137,0,3.60875e-137
10, -26.7677,0.99044,0,1,2.23999e-150,0,2.23999e-150
10, -25.7576,0.996278,0,1,3.37948e-164,0,3.37948e-164
10, -24.7475,0.998643,0,1,1.23928e-178,0,1.23928e-178
10, -23.7374,0.999535,0,1,1.1046e-193,0,1.1046e-193
10, -22.7273,0.99985,0,1,2.39308e-209,0,2.39308e-209
10, -21.7172,0.999954,0,1,1.26016e-225,0,1.26016e-225
10, -20.7071,0.999987,0,1,1.6129e-242,0,1.6129e-242
10, -19.697,0.999996,0,1,5.01773e-260,0,-2.4973e-244
10, -18.6869,0.999999,0,1,3.79422e-278,0,-2.45533e-227
10, -17.6768,1,0,1,6.97353e-297,0,-5.86763e-211
10, -16.6667,1,0,1,3.11529e-316,0,-3.40826e-195
10, -15.6566,1,0,1,0,0,-4.81191e-180
10, -14.6465,1,0,1,0,8.26134e-312,-1.65127e-165
10, -13.6364,1,0,1,0,1.44379e-292,-1.37732e-151
10, -12.6263,1,0,1,0,6.13302e-274,-2.79234e-138
10, -11.6162,1,0,1,0,6.33228e-256,-1.37599e-125
10, -10.6061,1,0,1,0,1.58914e-238,-1.64809e-113
10, -9.59596,1,0,1,0,9.69345e-222,-4.798e-102
10, -8.58586,1,0,1,0,1.43718e-205,-3.39512e-91
10, -7.57576,1,0,1,0,5.17917e-190,-5.83938e-81
10, -6.56566,1,0,1,0,4.53653e-175,-2.44115e-71
10, -5.55556,1,0,1,0,9.65838e-161,-2.48048e-62
10, -4.54545,1,0,1,0,4.99804e-147,-6.12626e-54
10, -3.53535,1,0,1,0,6.28654e-134,-3.67764e-46
10, -2.52525,1,0,1,0,1.92194e-121,-5.36611e-39
10, -1.51515,1,0,1,0,1.42818e-109,-1.90312e-32
10, -0.505051,1,0,1,0,2.57953e-98,-1.64054e-26
10, 0.505051,1,0,1,0,1.13244e-87,-3.43735e-21
10, 1.51515,1,0,1,0,1.20839e-77,-1.75056e-16
10, 2.52525,1,0,1,0,3.13409e-68,-2.16694e-12
10, 3.53535,1,0,1,0,1.97576e-59,-6.51974e-09
10, 4.54545,1,0,1,0,3.02741e-51,-4.76794e-06
10, 5.55556,1,0,1,0,1.12752e-43,-0.000847514
10, 6.56566,1,0,1,0,1.02069e-36,-0.0366167
10, 7.57576,1,0,1,0,2.24584e-30,-0.384526
10, 8.58586,1,0,1,0,1.2011e-24,-0.981498
10, 9.59596,1,0,0,0,1.56133e-19,-0.608932
10, 10.6061,1,0,0,0,4.93319e-15,-0.0918255
10, 11.6162,1,0,0,0,3.78857e-11,-0.00336569
10, 12.6263,1,0,0,0,7.07195e-08,-2.99847e-05
10, 13.6364,1,0,0,0,3.20862e-05,-6.49295e-08
10, 14.6465,1,0,0,0,0.00353846,-3.41743e-11
10, 15.6566,1,0,0,0,0.0948473,-4.37194e-15
10, 16.6667,1,0,0,0,0.617947,-1.35945e-19
10, 17.6768,1,1,0,0,0.978574,-1.02747e-24
10, 18.6869,1,1,0,0,0.376662,-1.88751e-30
10, 19.697,1,1,0,0,0.0352392,-8.42802e-37
10, 20.7071,1,1,0,0,0.000801337,-9.14698e-44
10, 21.7172,1,1,0,0,4.42915e-06,-2.41294e-51
10, 22.7273,1,1,0,0,5.95034e-09,-1.54714e-59
10, 23.7374,1,1,0,0,1.94303e-12,-2.41118e-68
10, 24.7475,1,1,0,0,1.54217e-16,-9.13366e-78
10, 25.7576,1,1,0,0,2.97509e-21,-8.40961e-88
10, 26.7677,1,1,0,0,1.39503e-26,-1.88201e-98
10, 27.7778,1,1,0,0,1.58995e-32,-1.02373e-109
10, 28.7879,1,1,0,0,4.40453e-39,-1.35352e-121
10, 29.798,1,1,0,0,2.96573e-46,-4.34969e-134
10, 30.8081,1,1,0,0,4.85376e-54,-3.39756e-147
10, 31.8182,1,1,0,0,1.93082e-62,-6.4505e-161
10, 32.8283,1,1,0,0,1.86689e-71,-2.9767e-175
10, 33.8384,1,1,0,0,4.38747e-81,-3.33881e-190
10, 34.8485,1,1,0,0,2.50625e-91,-9.10258e-206
10, 35.8586,1,1,0,0,3.47977e-102,-6.03189e-222
10, 36.8687,1,1,0,0,1.17433e-113,-9.71533e-239
10, 37.8788,1,1,0,0,9.63273e-126,-3.80345e-256
10, 38.8889,1,1,0,0,1.92054e-138,-3.61921e-274
10, 39.899,1,1,0,0,9.30704e-152,-8.37077e-293
10, 40.9091,1,1,0,0,1.09627e-165,-4.70579e-312
10, 41.9192,1,1,0,0,3.1386e-180,0
10, 42.9293,1,1,0,0,2.1841e-195,0
10, 43.9394,1,1,0,0,3.69424e-211,0
10, 44.9495,1,1,0,0,1.51877e-227,0
10, 45.9596,1,1,0,0,1.51766e-244,0
10, 46.9697,1,1,0,0,3.68617e-262,0
10, 47.9798,1,1,0,0,2.17616e-280,0
10, 48.9899,1,1,0,0,3.12263e-299,0
10, 50,1,1,0,0,1.0891e-318,0
