Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
5, 6.6416,0.115353,0,0.115353,0.243007,0.0459009,-0.0458766
5, 6.89223,0.146258,0,0.146258,0.274177,0.0914225,-0.0913823
5, 7.14286,0.181656,0,0.181656,0.303989,0.166904,-0.166839
5, 7.39348,0.221303,0,0.221303,0.331379,0.279295,-0.279191
5, 7.64411,0.264773,0,0.264773,0.355344,0.428393,-0.42823
5, 7.89474,0.311473,0,0.311473,0.375008,0.602288,-0.602036
5, 8.14536,0.360677,0,0.360677,0.389673,0.776154,-0.775771
5, 8.39599,0.411559,0,0.411559,0.39886,0.916799,-0.916227
5, 8.64662,0.463246,0,0.463246,0.402336,0.992619,-0.991777
5, 8.89724,0.514857,1,-0.485143,0.400115,0.985085,-0.983865
5, 9.14787,0.565549,1,-0.434451,0.392447,0.89608,-0.894339
5, 9.3985,0.614558,1,-0.385442,0.37979,0.747141,-0.74469
5, 9.64912,0.661221,1,-0.338779,0.362772,0.571006,-0.567605
5, 9.89975,0.705005,1,-0.294995,0.342141,0.400001,-0.395348
5, 10.1504,0.74551,1,-0.25449,0.318719,0.256841,-0.250559
5, 10.401,0.782473,1,-0.217527,0.29335,0.151164,-0.142797
5, 10.6516,0.815764,1,-0.184236,0.266856,0.0815488,-0.070548
5, 10.9023,0.845367,1,-0.154633,0.240002,0.0403244,-0.0260443
5, 11.1529,0.871371,1,-0.128629,0.213465,0.0182768,3.00321e-05
5, 11.4035,0.893942,1,-0.106058,0.18782,0.00759303,0.0155905
5, 11.6541,0.913309,1,-0.0866909,0.163521,0.00289143,0.0261179
5, 11.9048,0.929744,1,-0.0702564,0.140911,0.00100923,0.0348658
5, 12.1554,0.943539,1,-0.0564605,0.120216,0.00032289,0.0435348
5, 12.406,0.955,1,-0.0450002,0.101563,9.46888e-05,0.05292
5, 12.6566,0.964424,1,-0.0355761,0.0849904,2.54522e-05,0.0633529
5, 12.9073,0.972097,1,-0.0279026,0.0704637,6.27098e-06,0.0749439
5, 13.1579,0.978286,1,-0.0217138,0.0578921,1.41621e-06,0.0876951
5, 13.4085,0.983231,1,-0.0167687,0.047144,2.93157e-07,0.101545
5, 13.6591,0.987147,1,-0.0128529,0.0380608,5.56234e-08,0.116383
5, 13.9098,0.990221,1,-0.0097792,0.0304692,9.67379e-09,0.132055
5, 14.1604,0.992613,1,-0.00738706,0.0241915,1.54212e-09,0.148368
5, 14.411,0.994459,1,-0.00554075,0.019053,2.25331e-10,0.16509
5, 14.6617,0.995873,1,-0.0041272,0.0148883,3.01792e-11,0.181961
5, 14.9123,0.996947,1,-0.00305347,0.0115447,3.7049e-12,0.198694
5, 15.1629,0.997756,1,-0.00224411,0.00888492,4.16895e-13,0.214988
5, 15.4135,0.998361,1,-0.00163856,0.00678779,4.29992e-14,0.230536
5, 15.6642,0.998811,1,-0.0011888,0.00514848,4.06515e-15,0.245035
5, 15.9148,0.999143,1,-0.000857113,0.00387768,3.52269e-16,0.258196
5, 16.1654,0.999386,1,-0.000614193,0.00290051,2.79805e-17,0.269755
5, 16.416,0.999563,1,-0.000437484,0.00215502,2.03713e-18,0.27948
5, 16.6667,0.99969,1,-0.000309787,0.0015906,1.35945e-19,0.287183
5, 16.9173,0.999782,1,-0.000218101,0.00116645,8.31555e-21,0.29272
5, 17.1679,0.999847,1,-0.000152685,0.000850019,4.66231e-22,0.296001
5, 17.4185,0.999894,1,-0.000106299,0.000615602,2.39604e-23,0.296987
5, 17.6692,0.999926,1,-7.36037e-05,0.000443136,1.12867e-24,0.295695
5, 17.9198,0.999949,1,-5.06939e-05,0.000317098,4.87333e-26,0.292192
5, 18.1704,0.999965,1,-3.47331e-05,0.00022559,1.9287e-27,0.286591
5, 18.4211,0.999976,1,-2.36758e-05,0.000159577,6.99661e-29,0.27905
5, 18.6717,0.999984,1,-1.60577e-05,0.000112251,2.32644e-30,0.269759
5, 18.9223,0.999989,1,-1.08373e-05,7.85286e-05,7.09053e-32,0.258938
5, 19.1729,0.999993,1,-7.27871e-06,5.46425e-05,1.98084e-33,0.246827
5, 19.4236,0.999995,1,-4.86551e-06,3.78218e-05,5.07224e-35,0.233674
5, 19.6742,0.999997,1,-3.23727e-06,2.6044e-05,1.19051e-36,0.219736
5, 19.9248,0.999998,1,-2.14409e-06,1.78431e-05,2.56124e-38,0.205261
5, 20.1754,0.999999,1,-1.4137e-06,1.21638e-05,5.05068e-40,0.19049
5, 20.4261,0.999999,1,-9.28023e-07,8.25174e-06,9.12916e-42,0.175649
5, 20.6767,0.999999,1,-6.06569e-07,5.57107e-06,1.5125e-43,0.16094
5, 20.9273,1,1,-3.94781e-07,3.74359e-06,2.29689e-45,0.146546
5, 21.1779,1,1,-2.5587e-07,2.50397e-06,3.1972e-47,0.132621
5, 21.4286,1,1,-1.65159e-07,1.66724e-06,4.07925e-49,0.119296
5, 21.6792,1,1,-1.06178e-07,1.10518e-06,4.7706e-51,0.106671
5, 21.9298,1,1,-6.79908e-08,7.29397e-07,5.11386e-53,0.0948232
5, 22.1805,1,1,-4.33686e-08,4.79322e-07,5.02467e-55,0.083805
5, 22.4311,1,1,-2.75575e-08,3.13657e-07,4.5253e-57,0.0736458
5, 22.6817,1,1,-1.74451e-08,2.04399e-07,3.73569e-59,0.0643553
5, 22.9323,1,1,-1.10028e-08,1.32657e-07,2.82668e-61,0.0559261
5, 23.183,1,1,-6.9144e-09,8.57509e-08,1.96049e-63,0.0483363
5, 23.4336,1,1,-4.32967e-09,5.52121e-08,1.24633e-65,0.0415522
5, 23.6842,1,1,-2.70165e-09,3.54116e-08,7.2625e-68,0.0355311
5, 23.9348,1,1,-1.67998e-09,2.26256e-08,3.87901e-70,0.030224
5, 24.1855,1,1,-1.04112e-09,1.44022e-08,1.89906e-72,0.0255773
5, 24.4361,1,1,-6.43055e-10,9.13381e-09,8.52193e-75,0.021535
5, 24.6867,1,1,-3.95881e-10,5.77166e-09,3.50526e-77,0.0180409
5, 24.9373,1,1,-2.42926e-10,3.63412e-09,1.32155e-79,0.0150391
5, 25.188,1,1,-1.48593e-10,2.2802e-09,4.56701e-82,0.0124756
5, 25.4386,1,1,-9.06065e-11,1.42575e-09,1.44664e-84,0.0102994
5, 25.6892,1,1,-5.50778e-11,8.88461e-10,4.20022e-87,0.00846252
5, 25.9398,1,1,-3.33786e-11,5.51796e-10,1.11781e-89,0.00692069
5, 26.1905,1,1,-2.01675e-11,3.41576e-10,2.72674e-92,0.00563366
5, 26.4411,1,1,-1.21491e-11,2.1076e-10,6.0968e-95,0.00456508
5, 26.6917,1,1,-7.29705e-12,1.29628e-10,1.24952e-97,0.00368255
5, 26.9424,1,1,-4.37006e-12,7.94777e-11,2.34729e-100,0.00295745
5, 27.193,1,1,-2.60947e-12,4.85786e-11,4.04178e-103,0.00236472
5, 27.4436,1,1,-1.55354e-12,2.96019e-11,6.37913e-106,0.00188261
5, 27.6942,1,1,-9.2204e-13,1.79841e-11,9.22853e-109,0.00149239
5, 27.9449,1,1,-5.45453e-13,1.08936e-11,1.22373e-111,0.00117807
5, 28.1955,1,1,-3.21632e-13,6.5794e-12,1.48738e-114,0.000926077
5, 28.4461,1,1,-1.88849e-13,3.96235e-12,1.65706e-117,0.000724995
5, 28.6967,1,1,-1.10356e-13,2.37952e-12,1.69215e-120,0.00056527
5, 28.9474,1,1,-6.40599e-14,1.42499e-12,1.58388e-123,0.000438968
5, 29.198,1,1,-3.68594e-14,8.51021e-13,1.3589e-126,0.000339536
5, 29.4486,1,1,-2.12053e-14,5.06862e-13,1.06865e-129,0.0002616
5, 29.6992,1,1,-1.17684e-14,3.01077e-13,7.7031e-133,0.000200774
5, 29.9499,1,1,-6.55032e-15,1.78369e-13,5.08954e-136,0.000153503
5, 30.2005,1,1,-3.44169e-15,1.05398e-13,3.08229e-139,0.000116919
5, 30.4511,1,1,-1.66533e-15,6.21203e-14,1.711e-142,8.87224e-05
5, 30.7018,1,1,-7.77156e-16,3.65203e-14,8.70583e-146,6.70777e-05
5, 30.9524,1,1,-2.22045e-16,2.14167e-14,4.06024e-149,5.05289e-05
5, 31.203,1,1,0,1.25286e-14,1.73571e-152,3.7926e-05
5, 31.4536,1,1,0,7.31136e-15,6.80117e-156,2.83654e-05
5, 31.7043,1,1,0,4.25651e-15,2.44271e-159,2.11403e-05
5, 31.9549,1,1,0,2.4722e-15,8.04163e-163,1.57009e-05
5, 32.2055,1,1,0,1.43252e-15,2.4266e-166,1.1621e-05
5, 32.4561,1,1,0,8.2817e-16,6.71174e-170,8.57209e-06
5, 32.7068,1,1,0,4.77697e-16,1.70159e-173,6.30188e-06
5, 32.9574,1,1,0,2.74923e-16,3.95417e-177,4.61754e-06
5, 33.208,1,1,0,1.57874e-16,8.42245e-181,3.37229e-06
5, 33.4586,1,1,0,9.04609e-17,1.64439e-184,2.45487e-06
5, 33.7093,1,1,0,5.17221e-17,2.94275e-188,1.7813e-06
5, 33.9599,1,1,0,2.95098e-17,4.82707e-192,1.28845e-06
5, 34.2105,1,1,0,1.68014e-17,7.25767e-196,9.29034e-07
5, 34.4612,1,1,0,9.54601e-18,1.00021e-199,6.67801e-07
5, 34.7118,1,1,0,5.41264e-18,1.26349e-203,4.7855e-07
5, 34.9624,1,1,0,3.06279e-18,1.46296e-207,3.41891e-07
5, 35.213,1,1,0,1.72965e-18,1.55265e-211,2.43524e-07
5, 35.4637,1,1,0,9.7486e-19,1.51043e-215,1.72944e-07
5, 35.7143,1,1,0,5.48377e-19,1.34681e-219,1.22458e-07
5, 35.9649,1,1,0,3.07879e-19,1.10077e-223,8.64586e-08
5, 36.2155,1,1,0,1.72526e-19,8.2465e-228,6.08662e-08
5, 36.4662,1,1,0,9.64963e-20,5.66271e-232,4.27274e-08
5, 36.7168,1,1,0,5.38718e-20,3.5642e-236,2.99096e-08
5, 36.9674,1,1,0,3.00203e-20,2.05628e-240,2.08787e-08
5, 37.218,1,1,0,1.66986e-20,1.08738e-244,1.45343e-08
5, 37.4687,1,1,0,9.27187e-21,5.27069e-249,1.00902e-08
5, 37.7193,1,1,0,5.13907e-21,2.34172e-253,6.98601e-09
5, 37.9699,1,1,0,2.84342e-21,9.53638e-258,4.82386e-09
5, 38.2206,1,1,0,1.57053e-21,3.55972e-262,3.32207e-09
5, 38.4712,1,1,0,8.65979e-22,1.21795e-266,2.28183e-09
5, 38.7218,1,1,0,4.76688e-22,3.81967e-271,1.56325e-09
5, 38.9724,1,1,0,2.6196e-22,1.09801e-275,1.06821e-09
